Timestamp_ms,CPU_Usage,Memory_MB
1738871269321,0.0,1.62
1738871269327,0.0,1.62
1738871269332,0.0,1.62
1738871269337,0.0,1.62
1738871269343,0.0,1.62
1738871269348,0.0,1.62
1738871269353,0.0,1.62
1738871269359,0.0,1.62
1738871269364,0.0,1.62
1738871269370,0.0,1.62
1738871269376,0.0,1.62
1738871269381,0.0,1.62
1738871269387,0.0,1.62
1738871269393,0.0,1.62
1738871269398,0.0,1.62
1738871269404,0.0,1.62
1738871269410,0.0,1.62
1738871269415,0.0,1.62
1738871269421,0.0,1.62
1738871269427,0.0,1.62
1738871269432,0.0,1.62
1738871269438,0.0,1.62
1738871269444,0.0,1.62
1738871269449,0.0,1.62
1738871269455,0.0,1.62
1738871269461,0.0,1.62
1738871269466,0.0,1.62
1738871269472,0.0,1.62
1738871269477,0.0,1.62
1738871269482,0.0,1.62
1738871269487,0.0,1.62
1738871269493,0.0,1.62
1738871269498,0.0,1.62
1738871269504,0.0,1.62
1738871269510,0.0,1.62
1738871269515,0.0,1.62
1738871269521,0.0,1.62
1738871269526,0.0,1.62
1738871269532,0.0,1.62
1738871269538,0.0,1.62
1738871269544,0.0,1.62
1738871269549,0.0,1.62
1738871269554,0.0,1.62
1738871269559,0.0,1.62
1738871269565,0.0,1.62
1738871269570,0.0,1.62
1738871269575,0.0,1.62
1738871269580,0.0,1.62
1738871269585,0.0,1.62
1738871269590,0.0,1.62
1738871269596,0.0,1.62
1738871269601,0.0,1.62
1738871269606,0.0,1.62
1738871269611,0.0,1.62
1738871269616,0.0,1.62
1738871269622,0.0,1.62
1738871269628,0.0,1.62
1738871269634,0.0,1.62
1738871269639,0.0,1.62
1738871269645,0.0,1.62
1738871269650,0.0,1.62
1738871269656,0.0,1.62
1738871269662,0.0,1.62
1738871269667,0.0,1.62
1738871269673,0.0,1.62
1738871269679,0.0,1.62
1738871269685,0.0,1.62
1738871269690,0.0,1.62
1738871269696,0.0,1.62
1738871269701,0.0,1.62
1738871269707,0.0,1.62
1738871269712,0.0,1.62
1738871269718,0.0,1.62
1738871269724,0.0,1.62
1738871269729,0.0,1.62
1738871269735,0.0,1.62
1738871269740,0.0,1.62
1738871269746,0.0,1.62
1738871269751,0.0,1.62
1738871269756,0.0,1.62
1738871269762,0.0,1.62
1738871269768,0.0,1.62
1738871269774,0.0,1.62
1738871269779,0.0,1.62
1738871269785,0.0,1.62
1738871269791,0.0,1.62
1738871269796,0.0,1.62
1738871269802,0.0,1.62
1738871269808,0.0,1.62
1738871269814,0.0,1.62
1738871269819,0.0,1.62
1738871269825,0.0,1.62
1738871269831,0.0,1.62
1738871269836,0.0,1.62
1738871269842,0.0,1.62
1738871269847,0.0,1.62
1738871269853,0.0,1.62
1738871269859,0.0,1.62
1738871269865,0.0,1.62
1738871269870,0.0,1.62
1738871269876,0.0,1.62
1738871269881,0.0,1.62
1738871269887,0.0,1.62
1738871269892,0.0,1.62
1738871269898,0.0,1.62
1738871269903,0.0,1.62
1738871269909,0.0,1.62
1738871269915,0.0,1.62
1738871269921,0.0,1.62
1738871269926,0.0,1.62
1738871269932,0.0,1.62
1738871269937,0.0,1.62
1738871269942,0.0,1.62
1738871269948,0.0,1.62
1738871269954,0.0,1.62
1738871269959,0.0,1.62
1738871269965,0.0,1.62
1738871269971,0.0,1.62
1738871269977,0.0,1.62
1738871269982,0.0,1.62
1738871269988,0.0,1.62
1738871269993,0.0,1.62
1738871269999,0.0,1.62
1738871270004,0.0,1.62
1738871270010,0.0,1.62
1738871270015,0.0,1.62
1738871270021,0.0,1.62
1738871270026,0.0,1.62
1738871270032,0.0,1.62
1738871270037,0.0,1.62
1738871270042,0.0,1.62
1738871270047,0.0,1.62
1738871270053,0.0,1.62
1738871270058,0.0,1.62
1738871270063,0.0,1.62
1738871270068,0.0,1.62
1738871270074,0.0,1.62
1738871270079,0.0,1.62
1738871270084,0.0,1.62
1738871270089,0.0,1.62
1738871270094,0.0,1.62
1738871270100,0.0,1.62
1738871270105,0.0,1.62
1738871270110,0.0,1.62
1738871270115,0.0,1.62
1738871270120,0.0,1.62
1738871270126,0.0,1.62
1738871270132,0.0,1.62
1738871270137,0.0,1.62
1738871270143,0.0,1.62
1738871270149,0.0,1.62
1738871270154,0.0,1.62
1738871270160,0.0,1.62
1738871270165,0.0,1.62
1738871270171,0.0,1.62
1738871270177,0.0,1.62
1738871270183,0.0,1.62
1738871270188,0.0,1.62
1738871270194,0.0,1.62
1738871270199,0.0,1.62
1738871270204,0.0,1.62
1738871270210,0.0,1.62
1738871270216,0.0,1.62
1738871270222,0.0,1.62
1738871270227,0.0,1.62
1738871270233,0.0,1.62
1738871270239,0.0,1.62
1738871270244,0.0,1.62
1738871270250,0.0,1.62
1738871270255,0.0,1.62
1738871270260,0.0,1.62
1738871270266,0.0,1.62
1738871270271,0.0,1.62
1738871270276,0.0,1.62
1738871270282,0.0,1.62
1738871270288,0.0,1.62
1738871270293,0.0,1.62
1738871270299,0.0,1.62
1738871270304,0.0,1.62
1738871270310,0.0,1.62
1738871270315,0.0,1.62
1738871270321,0.0,1.62
1738871270327,0.0,1.62
1738871270332,0.0,1.62
1738871270337,0.0,1.62
1738871270343,0.0,1.62
1738871270348,0.0,1.62
1738871270353,0.0,1.62
1738871270358,0.0,1.62
1738871270364,0.0,1.62
1738871270369,0.0,1.62
1738871270375,0.0,1.62
1738871270380,0.0,1.62
1738871270386,0.0,1.62
1738871270391,0.0,1.62
1738871270397,0.0,1.62
1738871270402,0.0,1.62
1738871270408,0.0,1.62
1738871270414,0.0,1.62
1738871270419,0.0,1.62
1738871270425,0.0,1.62
1738871270431,0.0,1.62
1738871270436,0.0,1.62
1738871270442,0.0,1.62
1738871270447,0.0,1.62
1738871270453,0.0,1.62
1738871270458,0.0,1.62
1738871270464,0.0,1.62
1738871270469,0.0,1.62
1738871270474,0.0,1.62
1738871270480,0.0,1.62
1738871270485,0.0,1.62
1738871270491,0.0,1.62
1738871270496,0.0,1.62
1738871270501,0.0,1.62
1738871270507,0.0,1.62
1738871270512,0.0,1.62
1738871270517,0.0,1.62
1738871270522,0.0,1.62
1738871270528,0.0,1.62
1738871270533,0.0,1.62
1738871270539,0.0,1.62
1738871270544,0.0,1.62
1738871270550,0.0,1.62
1738871270555,0.0,1.62
1738871270561,0.0,1.62
1738871270566,0.0,1.62
1738871270572,0.0,1.62
1738871270577,0.0,1.62
1738871270583,0.0,1.62
1738871270588,0.0,1.62
1738871270594,0.0,1.62
1738871270599,0.0,1.62
1738871270605,0.0,1.62
1738871270611,0.0,1.62
1738871270616,0.0,1.62
1738871270622,0.0,1.62
1738871270627,0.0,1.62
1738871270633,0.0,1.62
1738871270639,0.0,1.62
1738871270644,0.0,1.62
1738871270650,0.0,1.62
1738871270655,0.0,1.62
1738871270661,0.0,1.62
1738871270666,0.0,1.62
1738871270672,0.0,1.62
1738871270677,0.0,1.62
1738871270682,0.0,1.62
1738871270688,0.0,1.62
1738871270694,0.0,1.62
1738871270699,0.0,1.62
1738871270705,0.0,1.62
1738871270710,0.0,1.62
1738871270716,0.0,1.62
1738871270721,0.0,1.62
1738871270727,0.0,1.62
1738871270733,0.0,1.62
1738871270738,0.0,1.62
1738871270744,0.0,1.62
1738871270749,0.0,1.62
1738871270754,0.0,1.62
1738871270760,0.0,1.62
1738871270765,0.0,1.62
1738871270771,0.0,1.62
1738871270776,0.0,1.62
1738871270781,0.0,1.62
1738871270786,0.0,1.62
1738871270792,0.0,1.62
1738871270797,0.0,1.62
1738871270802,0.0,1.62
1738871270807,0.0,1.62
1738871270813,0.0,1.62
1738871270818,0.0,1.62
1738871270823,0.0,1.62
1738871270828,0.0,1.62
1738871270834,0.0,1.62
1738871270839,0.0,1.62
1738871270845,0.0,1.62
1738871270850,0.0,1.62
1738871270856,0.0,1.62
1738871270862,0.0,1.62
1738871270867,0.0,1.62
1738871270873,0.0,1.62
1738871270878,0.0,1.62
1738871270884,0.0,1.62
1738871270889,0.0,1.62
1738871270895,0.0,1.62
1738871270900,0.0,1.62
1738871270906,0.0,1.62
1738871270912,0.0,1.62
1738871270917,0.0,1.62
1738871270922,0.0,1.62
1738871270928,0.0,1.62
1738871270933,0.0,1.62
1738871270939,0.0,1.62
1738871270944,0.0,1.62
1738871270950,0.0,1.62
1738871270955,0.0,1.62
1738871270961,0.0,1.62
1738871270966,0.0,1.62
1738871270972,0.0,1.62
1738871270977,0.0,1.62
1738871270983,0.0,1.62
1738871270988,0.0,1.62
1738871270994,0.0,1.62
1738871270999,0.0,1.62
1738871271005,0.0,1.62
1738871271010,0.0,1.62
1738871271016,0.0,1.62
1738871271022,0.0,1.62
1738871271027,0.0,1.62
1738871271033,0.0,1.62
1738871271038,0.0,1.62
1738871271043,0.0,1.62
1738871271049,0.0,1.62
1738871271054,0.0,1.62
1738871271059,0.0,1.62
1738871271064,0.0,1.62
1738871271069,0.0,1.62
1738871271075,0.0,1.62
1738871271080,0.0,1.62
1738871271085,0.0,1.62
1738871271090,0.0,1.62
1738871271095,0.0,1.62
1738871271100,0.0,1.62
1738871271105,0.0,1.62
1738871271111,0.0,1.62
1738871271116,0.0,1.62
1738871271121,0.0,1.62
1738871271126,0.0,1.62
1738871271132,0.0,1.62
1738871271137,0.0,1.62
1738871271143,0.0,1.62
1738871271149,0.0,1.62
1738871271154,0.0,1.62
1738871271159,0.0,1.62
1738871271165,0.0,1.62
1738871271170,0.0,1.62
1738871271176,0.0,1.62
1738871271181,0.0,1.62
1738871271187,0.0,1.62
1738871271192,0.0,1.62
1738871271198,0.0,1.62
1738871271203,0.0,1.62
1738871271208,0.0,1.62
1738871271214,0.0,1.62
1738871271219,0.0,1.62
1738871271225,0.0,1.62
1738871271230,0.0,1.62
1738871271236,0.0,1.62
1738871271242,0.0,1.62
1738871271247,0.0,1.62
1738871271253,0.0,1.62
1738871271259,0.0,1.62
1738871271264,0.0,1.62
1738871271269,0.0,1.62
1738871271275,0.0,1.62
1738871271280,0.0,1.62
1738871271286,0.0,1.62
1738871271291,0.0,1.62
1738871271297,0.0,1.62
1738871271302,0.0,1.62
1738871271308,0.0,1.62
1738871271313,0.0,1.62
1738871271318,0.0,1.62
1738871271324,0.0,1.62
1738871271330,0.0,1.62
1738871271335,0.0,1.62
1738871271341,0.0,1.62
1738871271346,0.0,1.62
1738871271352,0.0,1.62
1738871271357,0.0,1.62
1738871271363,0.0,1.62
1738871271368,0.0,1.62
1738871271374,0.0,1.62
1738871271379,0.0,1.62
1738871271385,0.0,1.62
1738871271390,0.0,1.62
1738871271395,0.0,1.62
1738871271400,0.0,1.62
1738871271406,0.0,1.62
1738871271411,0.0,1.62
1738871271416,0.0,1.62
1738871271422,0.0,1.62
1738871271427,0.0,1.62
1738871271432,0.0,1.62
1738871271438,0.0,1.62
1738871271444,0.0,1.62
1738871271449,0.0,1.62
1738871271455,0.0,1.62
1738871271461,0.0,1.62
1738871271466,0.0,1.62
1738871271472,0.0,1.62
1738871271477,0.0,1.62
1738871271483,0.0,1.62
1738871271489,0.0,1.62
1738871271495,0.0,1.62
1738871271500,0.0,1.62
1738871271506,0.0,1.62
1738871271512,0.0,1.62
1738871271517,0.0,1.62
1738871271523,0.0,1.62
1738871271529,0.0,1.62
1738871271535,0.0,1.62
1738871271540,0.0,1.62
1738871271546,0.0,1.62
1738871271552,0.0,1.62
1738871271557,0.0,1.62
1738871271562,0.0,1.62
1738871271568,0.0,1.62
1738871271574,0.0,1.62
1738871271579,0.0,1.62
1738871271585,0.0,1.62
1738871271591,0.0,1.62
1738871271597,0.0,1.62
1738871271602,0.0,1.62
1738871271608,0.0,1.62
1738871271613,0.0,1.62
1738871271619,0.0,1.62
1738871271625,0.0,1.62
1738871271630,0.0,1.62
1738871271636,0.0,1.62
1738871271642,0.0,1.62
1738871271647,0.0,1.62
1738871271653,0.0,1.62
1738871271659,0.0,1.62
1738871271664,0.0,1.62
1738871271670,0.0,1.62
1738871271676,0.0,1.62
1738871271682,0.0,1.62
1738871271687,0.0,1.62
1738871271693,0.0,1.62
1738871271699,0.0,1.62
1738871271704,0.0,1.62
1738871271709,0.0,1.62
1738871271715,0.0,1.62
1738871271721,0.0,1.62
1738871271726,0.0,1.62
1738871271732,0.0,1.62
1738871271738,0.0,1.62
1738871271743,0.0,1.62
1738871271749,0.0,1.62
1738871271755,0.0,1.62
1738871271760,0.0,1.62
1738871271765,0.0,1.62
1738871271771,0.0,1.62
1738871271776,0.0,1.62
1738871271782,0.0,1.62
1738871271787,0.0,1.62
1738871271793,0.0,1.62
1738871271799,0.0,1.62
1738871271804,0.0,1.62
1738871271810,0.0,1.62
1738871271815,0.0,1.62
1738871271821,0.0,1.62
1738871271827,0.0,1.62
1738871271832,0.0,1.62
1738871271838,0.0,1.62
1738871271843,0.0,1.62
1738871271848,0.0,1.62
1738871271854,0.0,1.62
1738871271859,0.0,1.62
1738871271864,0.0,1.62
1738871271869,0.0,1.62
1738871271874,0.0,1.62
1738871271880,0.0,1.62
1738871271885,0.0,1.62
1738871271890,0.0,1.62
1738871271895,0.0,1.62
1738871271900,0.0,1.62
1738871271905,0.0,1.62
1738871271911,0.0,1.62
1738871271916,0.0,1.62
1738871271921,0.0,1.62
1738871271926,0.0,1.62
1738871271931,0.0,1.62
1738871271937,0.0,1.62
1738871271942,0.0,1.62
1738871271947,0.0,1.62
1738871271952,0.0,1.62
1738871271957,0.0,1.62
1738871271962,0.0,1.62
1738871271968,0.0,1.62
1738871271973,0.0,1.62
1738871271978,0.0,1.62
1738871271983,0.0,1.62
1738871271988,0.0,1.62
1738871271993,0.0,1.62
1738871271998,0.0,1.62
1738871272003,0.0,1.62
1738871272009,0.0,1.62
1738871272014,0.0,1.62
1738871272019,0.0,1.62
1738871272024,0.0,1.62
1738871272029,0.0,1.62
1738871272035,0.0,1.62
1738871272040,0.0,1.62
1738871272045,0.0,1.62
1738871272050,0.0,1.62
1738871272055,0.0,1.62
1738871272060,0.0,1.62
1738871272066,0.0,1.62
1738871272071,0.0,1.62
1738871272076,0.0,1.62
1738871272081,0.0,1.62
1738871272086,0.0,1.62
1738871272092,0.0,1.62
1738871272097,0.0,1.62
1738871272102,0.0,1.62
1738871272107,0.0,1.62
1738871272112,0.0,1.62
1738871272117,0.0,1.62
1738871272122,0.0,1.62
1738871272128,0.0,1.62
1738871272133,0.0,1.62
1738871272138,0.0,1.62
1738871272143,0.0,1.62
1738871272148,0.0,1.62
1738871272154,0.0,1.62
1738871272159,0.0,1.62
1738871272165,0.0,1.62
1738871272171,0.0,1.62
1738871272176,0.0,1.62
1738871272181,0.0,1.62
1738871272187,0.0,1.62
1738871272192,0.0,1.62
1738871272197,0.0,1.62
1738871272202,0.0,1.62
1738871272208,0.0,1.62
1738871272213,0.0,1.62
1738871272219,0.0,1.62
1738871272224,0.0,1.62
1738871272229,0.0,1.62
1738871272235,0.0,1.62
1738871272240,0.0,1.62
1738871272245,0.0,1.62
1738871272250,0.0,1.62
1738871272256,0.0,1.62
1738871272262,0.0,1.62
1738871272267,0.0,1.62
1738871272273,0.0,1.62
1738871272278,0.0,1.62
1738871272283,0.0,1.62
1738871272288,0.0,1.62
1738871272293,0.0,1.62
1738871272299,0.0,1.62
1738871272304,0.0,1.62
1738871272309,0.0,1.62
1738871272314,0.0,1.62
1738871272319,0.0,1.62
1738871272324,0.0,1.62
1738871272329,0.0,1.62
1738871272335,0.0,1.62
1738871272340,0.0,1.62
1738871272345,0.0,1.62
1738871272350,0.0,1.62
1738871272356,0.0,1.62
1738871272362,0.0,1.62
1738871272367,0.0,1.62
1738871272373,0.0,1.62
1738871272378,0.0,1.62
1738871272384,0.0,1.62
1738871272389,0.0,1.62
1738871272395,0.0,1.62
1738871272400,0.0,1.62
1738871272405,0.0,1.62
1738871272410,0.0,1.62
1738871272415,0.0,1.62
1738871272421,0.0,1.62
1738871272426,0.0,1.62
1738871272431,0.0,1.62
1738871272436,0.0,1.62
1738871272442,0.0,1.62
1738871272447,0.0,1.62
1738871272452,0.0,1.62
1738871272458,0.0,1.62
1738871272463,0.0,1.62
1738871272468,0.0,1.62
1738871272473,0.0,1.62
1738871272479,0.0,1.62
1738871272484,0.0,1.62
1738871272489,0.0,1.62
1738871272494,0.0,1.62
1738871272500,0.0,1.62
1738871272505,0.0,1.62
1738871272511,0.0,1.62
1738871272517,0.0,1.62
1738871272523,0.0,1.62
1738871272528,0.0,1.62
1738871272533,0.0,1.62
1738871272539,0.0,1.62
1738871272544,0.0,1.62
1738871272549,0.0,1.62
1738871272554,0.0,1.62
1738871272560,0.0,1.62
1738871272565,0.0,1.62
1738871272570,0.0,1.62
1738871272575,0.0,1.62
1738871272580,0.0,1.62
1738871272586,0.0,1.62
1738871272591,0.0,1.62
1738871272597,0.0,1.62
1738871272602,0.0,1.62
1738871272607,0.0,1.62
1738871272612,0.0,1.62
1738871272617,0.0,1.62
1738871272622,0.0,1.62
1738871272627,0.0,1.62
1738871272633,0.0,1.62
1738871272638,0.0,1.62
1738871272643,0.0,1.62
1738871272648,0.0,1.62
1738871272653,0.0,1.62
1738871272659,0.0,1.62
1738871272664,0.0,1.62
1738871272669,0.0,1.62
1738871272675,0.0,1.62
1738871272680,0.0,1.62
1738871272685,0.0,1.62
1738871272691,0.0,1.62
1738871272696,0.0,1.62
1738871272701,0.0,1.62
1738871272707,0.0,1.62
1738871272712,0.0,1.62
1738871272718,0.0,1.62
1738871272723,0.0,1.62
1738871272729,0.0,1.62
1738871272734,0.0,1.62
1738871272740,0.0,1.62
1738871272746,0.0,1.62
1738871272751,0.0,1.62
