Timestamp_ms,CPU_Usage,Memory_MB
1738864032047,0.0,1.62
1738864032052,0.0,1.62
1738864032057,0.0,1.62
1738864032063,0.0,1.62
1738864032068,0.0,1.62
1738864032073,0.0,1.62
1738864032078,0.0,1.62
1738864032084,0.0,1.62
1738864032090,0.0,1.62
1738864032095,0.0,1.62
1738864032101,0.0,1.62
1738864032106,0.0,1.62
1738864032111,0.0,1.62
1738864032117,0.0,1.62
1738864032122,0.0,1.62
1738864032127,0.0,1.62
1738864032133,0.0,1.62
1738864032138,0.0,1.62
1738864032143,0.0,1.62
1738864032149,0.0,1.62
1738864032155,0.0,1.62
1738864032160,0.0,1.62
1738864032166,0.0,1.62
1738864032172,0.0,1.62
1738864032177,0.0,1.62
1738864032183,0.0,1.62
1738864032188,0.0,1.62
1738864032194,0.0,1.62
1738864032200,0.0,1.62
1738864032205,0.0,1.62
1738864032211,0.0,1.62
1738864032216,0.0,1.62
1738864032221,0.0,1.62
1738864032226,0.0,1.62
1738864032232,0.0,1.62
1738864032237,0.0,1.62
1738864032242,0.0,1.62
1738864032248,0.0,1.62
1738864032253,0.0,1.62
1738864032259,0.0,1.62
1738864032264,0.0,1.62
1738864032269,0.0,1.62
1738864032274,0.0,1.62
1738864032280,0.0,1.62
1738864032285,0.0,1.62
1738864032291,0.0,1.62
1738864032296,0.0,1.62
1738864032302,0.0,1.62
1738864032307,0.0,1.62
1738864032313,0.0,1.62
1738864032318,0.0,1.62
1738864032323,0.0,1.62
1738864032328,0.0,1.62
1738864032333,0.0,1.62
1738864032339,0.0,1.62
1738864032344,0.0,1.62
1738864032349,0.0,1.62
1738864032354,0.0,1.62
1738864032359,0.0,1.62
1738864032365,0.0,1.62
1738864032370,0.0,1.62
1738864032375,0.0,1.62
1738864032381,0.0,1.62
1738864032386,0.0,1.62
1738864032392,0.0,1.62
1738864032397,0.0,1.62
1738864032402,0.0,1.62
1738864032408,0.0,1.62
1738864032413,0.0,1.62
1738864032418,0.0,1.62
1738864032424,0.0,1.62
