Timestamp_ms,CPU_Usage,Memory_MB
1739974906881,193.0,95.12
1739974906886,0.0,95.12
1739974906892,193.5,95.12
1739974906897,0.0,95.12
1739974906903,196.7,95.12
1739974906908,0.0,95.12
1739974906913,194.8,95.12
1739974906919,195.2,95.12
1739974906924,0.0,95.12
1739974906930,0.0,98.74
1739974906936,196.1,98.74
1739974906941,0.0,98.74
1739974906946,195.0,98.74
1739974906952,0.0,98.74
1739974906957,0.0,98.74
1739974906963,196.0,98.74
1739974906968,0.0,98.74
1739974906974,193.6,98.74
1739974906980,192.4,98.74
1739974906985,0.0,98.74
1739974906991,193.5,98.74
1739974906997,0.0,98.74
1739974907002,194.4,98.74
1739974907008,0.0,98.74
1739974907013,196.5,98.74
1739974907019,196.2,98.74
1739974907024,0.0,98.74
1739974907030,193.5,98.74
1739974907035,0.0,98.74
1739974907041,192.6,98.74
1739974907047,0.0,98.74
1739974907052,193.8,98.74
1739974907058,0.0,98.74
1739974907064,196.2,98.74
1739974907069,0.0,98.74
1739974907074,193.7,98.74
1739974907080,0.0,98.74
1739974907086,194.0,98.74
1739974907091,193.3,98.74
1739974907097,196.2,98.74
1739974907103,0.0,98.74
1739974907108,0.0,98.74
1739974907114,192.9,98.74
1739974907119,0.0,98.74
1739974907125,196.7,98.74
1739974907130,0.0,98.74
1739974907135,195.4,98.74
1739974907141,0.0,98.74
1739974907146,393.6,98.74
1739974907151,0.0,98.74
1739974907156,196.8,98.74
1739974907162,0.0,98.74
1739974907167,196.8,98.74
1739974907172,0.0,98.74
1739974907177,0.0,98.74
1739974907182,196.8,98.74
1739974907188,0.0,98.74
1739974907193,194.2,98.74
1739974907199,0.0,98.74
1739974907204,195.5,98.74
1739974907210,0.0,98.74
1739974907216,193.3,98.74
1739974907221,0.0,98.74
1739974907227,0.0,98.74
1739974907232,196.2,98.74
1739974907238,0.0,98.74
1739974907243,196.9,98.74
1739974907248,0.0,98.74
1739974907254,196.2,98.74
1739974907259,0.0,98.74
1739974907264,196.8,98.74
1739974907269,0.0,98.74
1739974907274,195.2,98.74
1739974907280,0.0,98.74
1739974907286,191.3,98.74
1739974907291,0.0,98.74
1739974907297,194.5,98.74
1739974907303,194.2,98.74
1739974907308,0.0,98.74
1739974907314,195.2,98.74
1739974907319,0.0,98.74
1739974907325,194.4,98.74
1739974907330,0.0,98.74
1739974907336,0.0,98.74
1739974907341,196.7,98.74
1739974907347,0.0,98.74
1739974907352,194.6,98.74
1739974907358,0.0,98.74
1739974907364,193.9,98.74
1739974907369,194.2,98.74
1739974907375,0.0,98.74
1739974907381,195.0,98.74
1739974907386,0.0,98.74
1739974907391,196.9,98.74
1739974907396,0.0,98.74
1739974907402,195.6,98.74
1739974907407,194.8,98.74
1739974907413,0.0,98.74
1739974907418,192.5,98.74
1739974907424,0.0,98.74
1739974907430,192.2,98.74
1739974907435,0.0,98.74
1739974907441,194.6,98.74
1739974907446,0.0,98.74
1739974907452,0.0,98.74
1739974907457,390.0,98.74
1739974907463,0.0,98.74
1739974907468,193.4,98.74
1739974907474,0.0,98.74
1739974907480,193.8,98.74
1739974907485,0.0,98.74
1739974907490,196.5,98.74
1739974907496,0.0,98.74
1739974907501,0.0,98.74
1739974907506,392.8,98.74
1739974907512,0.0,98.74
1739974907517,193.5,98.74
1739974907523,0.0,98.74
1739974907528,196.4,98.74
1739974907534,0.0,98.74
1739974907539,0.0,98.74
1739974907544,196.8,98.74
1739974907549,0.0,98.74
1739974907555,196.6,98.74
1739974907560,0.0,98.74
1739974907565,196.2,98.74
1739974907571,196.6,98.74
1739974907576,0.0,98.74
1739974907581,196.9,98.74
1739974907586,197.1,98.74
1739974907591,0.0,98.74
1739974907596,196.9,98.74
1739974907602,0.0,98.74
1739974907607,0.0,98.74
1739974907612,197.1,98.74
1739974907617,0.0,98.74
1739974907622,196.8,98.74
1739974907628,0.0,98.74
1739974907633,196.5,98.74
1739974907638,0.0,98.74
1739974907643,196.9,98.74
1739974907649,0.0,98.74
1739974907654,394.2,98.74
1739974907659,0.0,98.74
1739974907665,196.0,98.74
1739974907670,0.0,98.74
1739974907675,0.0,98.74
1739974907681,196.7,98.74
1739974907686,0.0,98.74
1739974907691,196.8,98.74
1739974907696,0.0,98.74
1739974907702,196.9,98.74
1739974907707,0.0,98.74
1739974907712,196.7,98.74
1739974907717,0.0,98.74
1739974907722,0.0,98.74
1739974907728,0.0,98.74
1739974907733,196.5,98.74
1739974907738,196.4,98.86
1739974907744,0.0,98.86
1739974907749,196.6,98.86
1739974907754,0.0,98.86
1739974907760,196.6,98.86
1739974907765,0.0,98.86
