Timestamp_ms,CPU_Usage,Memory_MB
1739980859450,196.6,95.12
1739980859456,0.0,95.12
1739980859461,196.1,95.12
1739980859466,0.0,95.12
1739980859472,195.2,95.12
1739980859477,0.0,95.12
1739980859483,196.0,95.12
1739980859488,0.0,95.12
1739980859494,196.9,95.12
1739980859499,197.0,95.75
1739980859504,0.0,98.68
1739980859509,0.0,98.68
1739980859514,197.1,98.68
1739980859519,0.0,99.68
1739980859525,197.0,102.8
1739980859530,196.8,105.93
1739980859535,0.0,108.93
1739980859540,0.0,111.8
1739980859546,393.3,114.68
1739980859551,0.0,117.8
1739980859556,0.0,120.93
1739980859561,196.5,123.93
1739980859566,0.0,126.8
1739980859572,0.0,129.8
1739980859577,390.2,132.8
1739980859583,0.0,137.8
1739980859588,0.0,145.55
1739980859594,194.9,153.05
1739980859599,0.0,160.18
1739980859605,197.1,167.18
1739980859610,0.0,174.18
1739980859615,393.9,181.3
1739980859620,0.0,188.55
1739980859625,0.0,195.68
1739980859631,196.8,202.68
1739980859636,0.0,209.8
1739980859641,196.7,216.93
1739980859646,0.0,224.05
1739980859651,196.6,231.18
1739980859657,0.0,238.3
1739980859662,197.1,245.3
1739980859667,0.0,252.43
1739980859672,197.2,259.55
1739980859677,0.0,266.68
1739980859682,197.0,273.8
1739980859688,0.0,280.93
1739980859693,196.7,288.05
1739980859698,0.0,295.43
1739980859704,193.9,303.3
1739980859709,194.1,310.93
1739980859715,0.0,318.3
1739980859720,196.2,325.55
1739980859725,0.0,332.68
1739980859731,196.8,339.8
1739980859736,0.0,345.55
1739980859741,0.0,352.68
1739980859746,194.5,360.18
1739980859752,194.7,367.8
1739980859758,193.7,375.68
1739980859763,0.0,383.3
1739980859769,196.5,390.55
1739980859774,0.0,397.43
1739980859779,196.8,404.68
1739980859784,0.0,411.8
1739980859790,0.0,418.8
1739980859795,196.8,425.93
1739980859800,0.0,433.18
1739980859805,197.2,440.18
1739980859810,0.0,447.3
1739980859815,196.7,454.55
1739980859821,0.0,461.68
1739980859826,196.4,468.3
1739980859831,0.0,476.43
1739980859837,196.8,484.8
1739980859842,0.0,493.3
1739980859847,197.0,501.8
1739980859852,0.0,510.43
1739980859857,0.0,519.18
1739980859862,197.0,527.93
1739980859868,196.8,536.8
1739980859873,0.0,545.93
1739980859878,0.0,554.93
1739980859883,196.9,564.05
1739980859888,0.0,574.05
1739980859894,196.9,583.8
1739980859899,0.0,593.05
1739980859904,196.8,602.3
1739980859909,0.0,611.93
1739980859914,197.2,621.43
1739980859920,0.0,630.8
1739980859925,196.9,640.3
1739980859930,197.1,647.8
1739980859935,0.0,651.55
1739980859940,0.0,655.3
1739980859945,196.4,659.05
1739980859951,0.0,663.05
1739980859956,0.0,666.68
1739980859961,0.0,670.3
1739980859966,393.5,674.05
