Timestamp_ms,CPU_Usage,Memory_MB
1738866196158,0.0,1.62
1738866196163,0.0,1.62
1738866196169,0.0,1.62
1738866196174,0.0,1.62
1738866196179,0.0,1.62
1738866196185,0.0,1.62
1738866196190,0.0,1.62
1738866196196,0.0,1.62
1738866196202,0.0,1.62
1738866196207,0.0,1.62
1738866196213,0.0,1.62
1738866196219,0.0,1.62
1738866196224,0.0,1.62
1738866196230,0.0,1.62
1738866196236,0.0,1.62
1738866196241,0.0,1.62
1738866196247,0.0,1.62
1738866196253,0.0,1.62
1738866196258,0.0,1.62
1738866196264,0.0,1.62
1738866196270,0.0,1.62
1738866196275,0.0,1.62
1738866196281,0.0,1.62
1738866196287,0.0,1.62
1738866196292,0.0,1.62
1738866196298,0.0,1.62
1738866196304,0.0,1.62
1738866196309,0.0,1.62
1738866196315,0.0,1.62
1738866196321,0.0,1.62
1738866196326,0.0,1.62
1738866196332,0.0,1.62
1738866196338,0.0,1.62
1738866196344,0.0,1.62
1738866196349,0.0,1.62
1738866196354,0.0,1.62
1738866196359,0.0,1.62
1738866196365,0.0,1.62
1738866196370,0.0,1.62
1738866196375,0.0,1.62
1738866196380,0.0,1.62
1738866196385,0.0,1.62
1738866196390,0.0,1.62
1738866196395,0.0,1.62
1738866196400,0.0,1.62
1738866196406,0.0,1.62
1738866196411,0.0,1.62
1738866196416,0.0,1.62
1738866196421,0.0,1.62
1738866196426,0.0,1.62
1738866196432,0.0,1.62
1738866196437,0.0,1.62
1738866196443,0.0,1.62
1738866196449,0.0,1.62
1738866196454,0.0,1.62
1738866196460,0.0,1.62
1738866196466,0.0,1.62
1738866196471,0.0,1.62
1738866196477,0.0,1.62
1738866196482,0.0,1.62
1738866196487,0.0,1.62
1738866196492,0.0,1.62
1738866196497,0.0,1.62
1738866196503,0.0,1.62
1738866196508,0.0,1.62
1738866196513,0.0,1.62
1738866196518,0.0,1.62
1738866196523,0.0,1.62
1738866196529,0.0,1.62
1738866196534,0.0,1.62
1738866196540,0.0,1.62
1738866196545,0.0,1.62
1738866196551,0.0,1.62
1738866196557,0.0,1.62
1738866196562,0.0,1.62
1738866196568,0.0,1.62
1738866196574,0.0,1.62
1738866196579,0.0,1.62
1738866196585,0.0,1.62
1738866196591,0.0,1.62
1738866196596,0.0,1.62
1738866196602,0.0,1.62
1738866196608,0.0,1.62
1738866196613,0.0,1.62
1738866196619,0.0,1.62
1738866196625,0.0,1.62
1738866196631,0.0,1.62
1738866196636,0.0,1.62
1738866196642,0.0,1.62
1738866196647,0.0,1.62
1738866196653,0.0,1.62
1738866196659,0.0,1.62
1738866196664,0.0,1.62
1738866196669,0.0,1.62
1738866196675,0.0,1.62
1738866196680,0.0,1.62
1738866196685,0.0,1.62
1738866196690,0.0,1.62
1738866196695,0.0,1.62
1738866196701,0.0,1.62
1738866196706,0.0,1.62
1738866196711,0.0,1.62
1738866196716,0.0,1.62
1738866196722,0.0,1.62
1738866196727,0.0,1.62
1738866196733,0.0,1.62
1738866196739,0.0,1.62
1738866196744,0.0,1.62
1738866196750,0.0,1.62
1738866196756,0.0,1.62
1738866196761,0.0,1.62
